id,source,title,label,valid_image_path,text_pred_label,text_correct,mm_pred_label,mm_correct,error_type
gossipcop-774720769,gossipcop,Jay-Z's '4:44 Tour' Proves The GOAT Is Still The Greatest,fake,True,real,False,real,False,both_wrong
gossipcop-912190,gossipcop,How Much It Costs to Show at New York Fashion Week,real,False,real,True,real,True,both_correct
gossipcop-9737723367,gossipcop,Russell Crowe reveals he's lost 24 kgs after gaining weight for The Nice Guys role,fake,True,real,False,real,False,both_wrong
gossipcop-920312,gossipcop,Tom Brady eats his 1st strawberry and chugs a beer with Stephen Colbert,real,True,real,True,real,True,both_correct
gossipcop-872301,gossipcop,Disney to end Netflix deal and launch its own streaming service,real,True,real,True,real,True,both_correct
gossipcop-869138,gossipcop,Saturday Savings: Olivia Munn’s Shearling Jacket Is Now Only $50!,real,True,real,True,real,True,both_correct
gossipcop-3874323665,gossipcop,All Justin Bieber Wants Is to Get Back Together With Selena Gomez,fake,True,fake,True,fake,True,both_correct
gossipcop-5012694464,gossipcop,A-Rod Is Lying! See The Proof He Booked A Sex Date With His Mistress Months Ago,fake,True,real,False,real,False,both_wrong
gossipcop-7522847934,gossipcop,"Julia Roberts and Danny Moder's Marriage Is ""Hanging by a Thread"" — Will They Divorce?",fake,False,fake,True,fake,True,both_correct
gossipcop-3921010618,gossipcop,Liam Hemsworth Supports Miley Cyrus At ‘The Voice’ But Makes Sure She Has The Spotlight,fake,False,fake,True,fake,True,both_correct
gossipcop-857120,gossipcop,Gigi Hadid and Lily Collins Just Wore the Same Pair of Jeans,real,True,fake,False,fake,False,both_wrong
gossipcop-907647,gossipcop,Grammy Award records,real,False,real,True,real,True,both_correct
gossipcop-847395,gossipcop,A Subject of Obsession: Making Casting JonBenet,real,False,real,True,real,True,both_correct
gossipcop-933747,gossipcop,NBC Investigation Finds No Wrongdoing in Handling of Matt Lauer Case,real,False,real,True,real,True,both_correct
gossipcop-852370,gossipcop,Chad Michael Murray Shares First Image of Baby Daughter in Touching Mother's Day Tribute to Wife Sarah Roemer,real,True,real,True,real,True,both_correct
gossipcop-873497,gossipcop,22 Things We Learned From Selena Gomez’s Twitter Q&A,real,False,real,True,real,True,both_correct
gossipcop-901866,gossipcop,Jennifer Lawrence and Darren Aronofsky Spotted Together One Month After Split,real,True,fake,False,fake,False,both_wrong
gossipcop-931846,gossipcop,Rihanna at the Met Gala: See All Of Her Red Carpet Looks,real,True,real,True,real,True,both_correct
gossipcop-8397403501,gossipcop,Angelina Jolie & Sean Penn Talking ‘A Lot’ Claims Source — He Thinks She’s ‘Amazing & Stunningly Beautiful’,fake,False,fake,True,fake,True,both_correct
gossipcop-8393658999,gossipcop,Bradley Cooper,fake,True,real,False,real,False,both_wrong
gossipcop-6259225104,gossipcop,Here's Why You Won't See Ashton Kutcher's Kids Online,fake,False,real,False,real,False,both_wrong
gossipcop-892779,gossipcop,Three More Women Accuse Jeremy Piven of Sexual Misconduct,real,True,real,True,real,True,both_correct
gossipcop-857292,gossipcop,The Love Actually sequel finally aired last night,real,True,real,True,real,True,both_correct
gossipcop-1999047183,gossipcop,Paris Jackson is favourite to play Madonna in film biopic,fake,True,fake,True,real,False,text_only_correct
gossipcop-907442,gossipcop,Watch Your First Look at The Real Housewives of Atlanta Season 11,real,False,real,True,real,True,both_correct
gossipcop-918704,gossipcop,Former 'Bachelor' Ben Higgins Explains Where Arie Went Wrong,real,True,real,True,real,True,both_correct
gossipcop-523091866,gossipcop,Selena Gomez May Have Sent a Secret Message to Justin Bieber in Her Latest Instagram,fake,True,fake,True,fake,True,both_correct
gossipcop-5140313352,gossipcop,Jada Pinkett Smith reveals she's losing her hair: 'I was literally shaking with fear',fake,True,real,False,real,False,both_wrong
gossipcop-946022,gossipcop,Demi Lovato Sings About Breaking Sobriety in Her Emotional New Song ‘Sober’,real,True,real,True,real,True,both_correct
politifact13467,politifact,Mental Images,fake,False,real,False,real,False,both_wrong
gossipcop-4034085270,gossipcop,John Stamos Talks About Wife Caitlin's '20 Minute' Childbirth,fake,True,real,False,real,False,both_wrong
gossipcop-904849,gossipcop,The Weeknd Cuts Ties With H&M Over Racially Insensitive Sweatshirt,real,False,real,True,fake,False,text_only_correct
gossipcop-929180,gossipcop,Here's What Happens When You Have a Baby at the Same Time and Place as Kate Middleton,real,True,fake,False,real,True,multimodal_only_correct
gossipcop-4867710974,gossipcop,Maks Chmerkovskiy Returns to Dancing with the Stars After Skipping Last Week Due to 'Personal Issue',fake,True,real,False,real,False,both_wrong
gossipcop-5349004367,gossipcop,Selena Gomez ‘Not Looking’ To Compete With Justin Bieber In Finding A Rebound Romance,fake,False,fake,True,fake,True,both_correct
gossipcop-328760913,gossipcop,"Kourtney Kardashian, Younes Bendjima never had a baby, despite the report nine months ago",fake,True,fake,True,fake,True,both_correct
gossipcop-7152128232,gossipcop,Star: Nicole Kidman asks waiters to only bring her half of the meals she orders,fake,True,fake,True,fake,True,both_correct
gossipcop-314846913,gossipcop,Kendall Jenner Is the Only Family Member Who Knew About Kylie's Wedding to Travis Scott (EXCLUSIVE),fake,True,fake,True,fake,True,both_correct
gossipcop-906490,gossipcop,Brittany Cartwright on Trusting Jax Taylor After Cheating Scandal,real,True,real,True,real,True,both_correct
gossipcop-5358813438,gossipcop,"Alec, Hilaria Baldwin Introduce Baby Son Rafael: See the First Photos!",fake,True,real,False,real,False,both_wrong
gossipcop-898032,gossipcop,Kourtney Kardashian Gets Prodded by Sisters About Her Relationship Status With Younes Bendjima -- Watch!,real,True,real,True,real,True,both_correct
politifact3527,politifact,'This Week' Transcript: Gen. Jim Jones (Ret.),real,False,real,True,real,True,both_correct
gossipcop-7302050641,gossipcop,Academy Book Reference,fake,False,real,False,real,False,both_wrong
gossipcop-5273927563,gossipcop,"Khloé Kardashian Is ""Begging"" for Tristan Thompson to Put a Ring on It Before Their Baby Comes (REPORT)",fake,False,fake,True,fake,True,both_correct
politifact15270,politifact,Obama Announces Bid To Become UN Secretary General – Usa News,fake,False,fake,True,fake,True,both_correct
gossipcop-886680,gossipcop,Jessie James Decker's Pregnancy Cravings Are All Over The Map With Baby No. 3,real,True,fake,False,real,True,multimodal_only_correct
gossipcop-927020,gossipcop,Kaia Gerber Makes Your Dad’s Favorite Vacation Shirt Look Chic,real,False,real,True,real,True,both_correct
gossipcop-5105818942,gossipcop,Kourtney Kardashian Pregnant With Baby 4,fake,False,fake,True,fake,True,both_correct
gossipcop-5828892457,gossipcop,Kendall & Kylie Jenner: Why They’re Urging Caitlyn Not To Do Nude Pictorial,fake,False,fake,True,fake,True,both_correct
gossipcop-933839,gossipcop,Teen Mom Star Amber Portwood Shares Photo of 'Beautiful Baby James',real,True,real,True,real,True,both_correct
politifact14576,politifact,Washington State Legislature votes to change its name because George Washington owned Slaves,fake,False,fake,True,fake,True,both_correct
gossipcop-2488404802,gossipcop,"Brad Pitt won’t allow kids to act with Angelina Jolie in ‘Maleficent’ sequel, according to report",fake,True,fake,True,fake,True,both_correct
gossipcop-871934,gossipcop,"Tori and Dean: 11 Years, 5 Kids and All the Ups and Downs In Between",real,True,real,True,real,True,both_correct
gossipcop-6982132348,gossipcop,Chris Pratt Cover Story: From Dadbod Sidekick to Rock-Hard Hero,fake,True,fake,True,real,False,text_only_correct
gossipcop-902227,gossipcop,Ryan Phillippe shows off insanely chiseled bod shirtless in the snow,real,False,real,True,fake,False,text_only_correct
gossipcop-886393,gossipcop,What You Need to Know About Gigi Hadid’s New Makeup Line With Maybelline,real,True,real,True,real,True,both_correct
gossipcop-898646,gossipcop,This Is the Only Christmas Gift Guide You’ll Need,real,False,real,True,real,True,both_correct
gossipcop-4328256070,gossipcop,Britney Spears and Sam Asghari would 'love to have a baby',fake,True,fake,True,fake,True,both_correct
politifact1013,politifact,U.S. Senate: U.S. Senate Roll Call Votes 111th Congress,real,False,real,True,real,True,both_correct
gossipcop-888112,gossipcop,"Meet Ines Rau, Playboy's First Transgender Playmate",real,True,real,True,real,True,both_correct
gossipcop-887656,gossipcop,"Every season of American Horror Story so far, ranked",real,True,real,True,real,True,both_correct
gossipcop-3476895867,gossipcop,"Katy Perry Recounts Christian Past at HRC Gala, Talks Conversion Therapy and Praying Gay Away: 'People Can Change -- Believe Me'",fake,True,fake,True,fake,True,both_correct
politifact15241,politifact,All Citizens Who Want to Receive Gvt Benefits Must Agree to Be Microchipped in the Near Future,fake,False,real,False,real,False,both_wrong
politifact15048,politifact,Trump Declares Globalist Soros As “National Security Threat”…Using Obama’s 2014 Executive Order,fake,False,real,False,real,False,both_wrong
gossipcop-8916783957,gossipcop,Serena Williams: John McEnroe believes she would struggle on men's circuit,fake,True,real,False,real,False,both_wrong
gossipcop-889590,gossipcop,Latin American Music Awards of 2017,real,False,real,True,real,True,both_correct
gossipcop-3780210928,gossipcop,Kylie Jenner sneers that 'everyone is jealous' of her post baby body after being slammed for promoting 'dangerous' waist trainers,fake,True,real,False,real,False,both_wrong
gossipcop-912993,gossipcop,"Why Kim Kardashian, Khloé Kardashian & Kylie Jenner Use Snapchat Filters on Their Babies' Faces",real,True,fake,False,fake,False,both_wrong
politifact14860,politifact,LAW PASSED: All Child Support in the United States Will End by Beginning of 2018,fake,False,real,False,real,False,both_wrong
gossipcop-914454,gossipcop,Kate Middleton Hopes to Preserve 'Appreciating Childhood' With New Victorian Photography Exhibit,real,True,fake,False,real,True,multimodal_only_correct
gossipcop-885981,gossipcop,Darker: Fifty Shades Darker as Told by Christian (Fifty Shades of Grey Series): E L James: 9780385543910: Amazon.com: Books,real,False,real,True,real,True,both_correct
gossipcop-4394027963,gossipcop,Pregnant Kourtney Kardashian Hangs out With Justin Bieber Amid Baby Daddy Drama,fake,False,fake,True,fake,True,both_correct
gossipcop-878914,gossipcop,"Ashley Nicole's Future Mother-in-Law Is Shocked by Her Expensive Wedding Taste on WAGS Miami: ''$110,000 Just for the Flowers?''",real,False,real,True,real,True,both_correct
gossipcop-9411510997,gossipcop,"Tristan Thompson Dumps Khloé Kardashian Following Blowup Fight — Is the ""Kardashian Curse"" to Blame? (EXCLUSIVE)",fake,True,fake,True,fake,True,both_correct
gossipcop-870882,gossipcop,"CW Orders Charmed Reboot, Vampire Diaries Spinoff, & More",real,True,real,True,real,True,both_correct
politifact52,politifact,Interest Group Ratings,real,True,real,True,real,True,both_correct
gossipcop-889655,gossipcop,Elsa Hosk and Josephine Skriver shimmer in metallic frocks for the Victoria's Secret viewing party,real,True,fake,False,real,True,multimodal_only_correct
gossipcop-8068302468,gossipcop,Naomi Watts  Liam Neeson Dating  Report,fake,False,fake,True,fake,True,both_correct
politifact7489,politifact,Debbie Wasserman Schultz on Twitter,real,False,real,True,real,True,both_correct
politifact128,politifact,2007 Federal Tax Rate Schedules,real,False,real,True,real,True,both_correct
gossipcop-948028,gossipcop,The age of Aquaria! Fans congratulate winner of RuPaul’s Drag Race season 10,real,False,real,True,real,True,both_correct
gossipcop-848196,gossipcop,"Katy Perry, Jennifer Lopez Join James Corden's 'Carpool Karaoke' Primetime Special",real,True,fake,False,fake,False,both_wrong
gossipcop-952154,gossipcop,What celebrity has won the Wimbledon Style Game this year? Vote for the most stylish star now! on People's Choice Awards,real,False,real,True,real,True,both_correct
gossipcop-841721,gossipcop,Nikki Bella Already Knows Exactly What She Wants Her Wedding Dress to Look Like,real,True,real,True,real,True,both_correct
politifact3919,politifact,Rule by Rentiers,real,False,real,True,real,True,both_correct
gossipcop-8266119280,gossipcop,Kim Kardashian and Kylie Jenner Are Twinning In Los Angeles,fake,True,fake,True,fake,True,both_correct
gossipcop-941218,gossipcop,9 Unforgettable 'Legally Blonde' Quotes in Honor of Third Film,real,True,real,True,real,True,both_correct
gossipcop-846028,gossipcop,Oops! The Arrangement's Megan Morrison Learns Kyle West's PR Team Is Spreading Tabloid Rumors About Their Relationship,real,False,fake,False,fake,False,both_wrong
gossipcop-3941312971,gossipcop,Lindsay Lohan went full-on Mischa Barton with tribute to terrorism victims,fake,True,real,False,real,False,both_wrong
gossipcop-8910224421,gossipcop,Celebrities Slam Donald Trump Over Mika Brzezinski Facelift Tweet,fake,True,fake,True,fake,True,both_correct
gossipcop-3364701700,gossipcop,Are George & Amal Clooney Pregnant With Baby #3 Less Than A Year After Twins’ Birth?,fake,True,fake,True,fake,True,both_correct
gossipcop-5713918011,gossipcop,Justin Theroux Speaks Out On Brangelina's Divorce,fake,False,fake,True,fake,True,both_correct
gossipcop-4363700284,gossipcop,Jennifer Garner Told 'She Can Do Better' Amid Reports She & Ben Affleck Are 'Spending Nights Together',fake,False,fake,True,fake,True,both_correct
gossipcop-951956357,gossipcop,Ryan Gosling & Eva Mendes Reportedly Expecting Twins — A Boy & A Girl,fake,True,real,False,real,False,both_wrong
gossipcop-893625,gossipcop,Trading Spaces' Paige Davis Talks TLC Revival and That Haircut 10 Years Later,real,False,real,True,real,True,both_correct
gossipcop-7445112152,gossipcop,"Cameron Diaz, Jim Carrey ditch reunion movie plans",fake,True,fake,True,fake,True,both_correct
gossipcop-893803,gossipcop,Things Are Getting Dramatic Between Shantel and La’Myia on The Platinum Life,real,False,real,True,real,True,both_correct
gossipcop-861083,gossipcop,Kim Kardashian says she wants to give North a normal life as she poses as Jackie Kennedy for mother-daughter shoot,real,True,real,True,real,True,both_correct
gossipcop-873517,gossipcop,The Final Post-It Note Message During Taylor Swift’s Trial Speaks Louder Than Words,real,False,real,True,real,True,both_correct
gossipcop-869522289,gossipcop,Selena Gomez & Justin Bieber: A Timeline of Their Relationship,fake,True,fake,True,fake,True,both_correct
gossipcop-1505670647,gossipcop,Kendall Jenner Can't Help But Make The KUWTK Cameramen Cry,fake,True,real,False,real,False,both_wrong
gossipcop-2123350375,gossipcop,Miley Cyrus Asks Her Dad to Be ‘The Voice’ Advisor,fake,True,fake,True,fake,True,both_correct
gossipcop-874947,gossipcop,Aly and AJ Michalka Opened Up About Their 10-Year Break From Music,real,True,real,True,real,True,both_correct
gossipcop-1227116639,gossipcop,Kendall Jenner Blake Griffin Clash,fake,False,fake,True,fake,True,both_correct
politifact15532,politifact,MEXICO’S NEXT PRESIDENT Calls for An Invasion Of The US….,fake,False,real,False,real,False,both_wrong
gossipcop-940127,gossipcop,I Think About This a Lot: Sex and the City Edition,real,True,real,True,real,True,both_correct
gossipcop-892800,gossipcop,All the Times We Related to Bosun the Frenchie,real,False,real,True,real,True,both_correct
gossipcop-5106207150,gossipcop,"Gwen Stefani and Blake Shelton Put Baby, Wedding Plans on Hold",fake,True,fake,True,fake,True,both_correct
gossipcop-5369652307,gossipcop,Celebrities React to Chuck Berry’s Death: ‘Hail to the King of Rock’ – Variety,fake,True,fake,True,fake,True,both_correct
gossipcop-6630473431,gossipcop,Jessica Biel Was Shocked By the Pressure to Lose Weight After Giving Birth,fake,True,real,False,real,False,both_wrong
gossipcop-2656814899,gossipcop,Met Gala 2018: Madonna snacks while getting glammed up,fake,True,real,False,real,False,both_wrong
gossipcop-888418,gossipcop,Evening Standard sorry for airbrushing out Solange Knowles' braids,real,True,real,True,real,True,both_correct
gossipcop-927355,gossipcop,"Adam Rippon dominates 'DWTS,' Mirai Nagasu goes home, Tonya Harding makes the finals",real,False,real,True,real,True,both_correct
gossipcop-882904,gossipcop,Kim Kardashian says she would feel ‘safe’ in Paris following her 2016 robbery,real,False,fake,False,real,True,multimodal_only_correct
gossipcop-887123,gossipcop,Fifth Harmony’s Normani Kordei handles falling on stage like a BOSS,real,False,real,True,real,True,both_correct
gossipcop-8503499623,gossipcop,What Is Sandra Bullock's Net Worth?,fake,False,real,False,fake,True,multimodal_only_correct
politifact14835,politifact,Facebook Picks Sides in Alabama Senate Race=> Shuts Down Gateway Pundit and Breitbart Reports on Discredited Allred Accuser,fake,False,fake,True,real,False,text_only_correct
gossipcop-9668863370,gossipcop,Kylie Jenner Jenner Kris Life Of Kylie,fake,False,fake,True,fake,True,both_correct
gossipcop-4120648393,gossipcop,Rihanna Has Been On And Off With Hassan Jameel For Two Years — Surprising Revelations Mean It Is Over For Chris Brown,fake,True,fake,True,fake,True,both_correct
gossipcop-905535,gossipcop,George and Amal Clooney Send the Sweetest Note After Theater Date Night,real,True,fake,False,real,True,multimodal_only_correct
gossipcop-4174267720,gossipcop,Inside Jennifer Aniston and Justin Theroux's $240 Million Empire,fake,True,fake,True,fake,True,both_correct
gossipcop-1452761710,gossipcop,"Beyoncé and Husband JAY-Z Experienced a Difficult Delivery During the Birth of Their Twins: ""There Was a Lot of Drama"" (EXCLUSIVE)",fake,False,fake,True,fake,True,both_correct
gossipcop-1500371630,gossipcop,The Examined Life of Angelina Jolie Pitt,fake,False,fake,True,fake,True,both_correct
politifact683,politifact,Interview with Rudy Giuliani,real,False,real,True,real,True,both_correct
gossipcop-866505,gossipcop,Lyla Garrity,real,False,real,True,real,True,both_correct
gossipcop-1544238959,gossipcop,Kanye West Reportedly Refuses To Change Chicago’s Diapers & Kim Is Furious With Him,fake,True,fake,True,fake,True,both_correct
gossipcop-876079,gossipcop,Lady Gaga Nude Photo: Hot or Not? (NSFW),real,True,fake,False,fake,False,both_wrong
gossipcop-890962,gossipcop,Kelly Clarkson Got ‘Very Drunk’ at the Premiere of Her Bad Movie,real,False,real,True,real,True,both_correct
gossipcop-888973,gossipcop,Chris Evans and Jenny Slate Spark Rumors of Reconciliation Through Twitter Exchange,real,False,fake,False,fake,False,both_wrong
politifact4177,politifact,Library of Congress,real,False,real,True,real,True,both_correct
gossipcop-893365,gossipcop,Zayn Malik And Gigi Hadid Are Celebrating Their Two Year Anniversary And Love Is Alive,real,False,real,True,fake,False,text_only_correct
gossipcop-895272,gossipcop,"Eight women say Charlie Rose sexually harassed them — with nudity, groping and lewd calls",real,False,real,True,real,True,both_correct
gossipcop-4254023340,gossipcop,Hoda Kotb & Savannah Guthrie’s New Feud On ‘Today’ Set,fake,False,fake,True,fake,True,both_correct
gossipcop-1641350619,gossipcop,Did Katy Perry & Orlando Bloom Elope In Prague? Friends Reportedly Buzzing That They’re Married,fake,True,fake,True,fake,True,both_correct
politifact15645,politifact,WATCH LIVE: Tim Kaine and Corey Stewart meet for first U.S. Senate debate in Virginia,real,True,real,True,real,True,both_correct
gossipcop-4661831377,gossipcop,"Angelina Jolie reveals Bell's Palsy diagnosis, breaks silence on divorce from Brad Pitt",fake,False,fake,True,fake,True,both_correct
gossipcop-8373962867,gossipcop,Keeping Up with the Kardashians,fake,False,fake,True,real,False,text_only_correct
gossipcop-9972962159,gossipcop,What I learnt from Binge Watching Keeping Up With The Kardashians,fake,False,fake,True,real,False,text_only_correct
gossipcop-4835208673,gossipcop,Nathan Zellner - News,fake,False,real,False,real,False,both_wrong
gossipcop-931235,gossipcop,Prince Harry and Meghan Markle Will Be Neighbors with Prince William and Kate Middleton,real,True,fake,False,fake,False,both_wrong
gossipcop-9637093116,gossipcop,Fan Sues Gwen Stefani & Live Nation for Stampede That Left Her With a Broken Leg,fake,True,fake,True,fake,True,both_correct
gossipcop-859454,gossipcop,Jessie James Decker Proudly Supports ‘’Bad Ass’’ Hubby Eric Decker After He Parts Ways With Jets,real,True,real,True,real,True,both_correct
gossipcop-927405,gossipcop,Kim Kardashian Attends 20-Year High School Reunion: Photos,real,True,real,True,real,True,both_correct
gossipcop-3564327541,gossipcop,"Angelina Jolie's Unhealthy Eating, Sleeping Habits Not True, Report Says",fake,True,fake,True,fake,True,both_correct
gossipcop-909459,gossipcop,SEE IT: Reese Witherspoon and Oprah appear to have extra limbs thanks to Vanity Fair Photoshop fail,real,True,real,True,real,True,both_correct
gossipcop-920683,gossipcop,Songstress Taylor Swift Hires Second Gay Porn Star for a Music Video: Details,real,False,real,True,real,True,both_correct
politifact516,politifact,McCain Campaigns In Nashville,real,False,real,True,real,True,both_correct
politifact14417,politifact,"BREAKING: Barron Trump Rushed To The Hospital, Hospital Releases Statement On His Condition",fake,False,fake,True,fake,True,both_correct
gossipcop-936101,gossipcop,Ruthie Ann Miles Loses Unborn Baby 2 Months After Car Accident,real,True,real,True,real,True,both_correct
gossipcop-864788,gossipcop,Amber Rose Expresses Her Love for 21 Savage on Instagram,real,False,real,True,real,True,both_correct
gossipcop-1232016858,gossipcop,Are Justin Bieber and Hailey Baldwin Already Married? See Band She's Wearing,fake,True,fake,True,fake,True,both_correct
gossipcop-5081601842,gossipcop,Trouble In Paradise: 15 Reasons Prince Harry And Meghan Markle Won’t Make It Down The Aisle,fake,False,fake,True,fake,True,both_correct
gossipcop-952325,gossipcop,The Bachelor's Bekah Martinez Introduces Her New Boyfriend,real,True,real,True,real,True,both_correct
gossipcop-3631271081,gossipcop,Jessica Simpson Fuels Pregnancy Rumors In Shocking New Photos,fake,True,fake,True,fake,True,both_correct
gossipcop-853672,gossipcop,Bella Hadid and Emily Ratajkowski were twinning on the Cannes red carpet,real,True,real,True,real,True,both_correct
gossipcop-914097,gossipcop,"Trace Cyrus Releases 'Brenda,' a Break-Up Track Dedicated to Ex Brenda Song - Listen Now!",real,False,real,True,real,True,both_correct
gossipcop-994450447,gossipcop,J.Lo and A-Rod Have More In Common Than You Think,fake,True,real,False,real,False,both_wrong
gossipcop-622245969,gossipcop,"Revenge Facelift! Brad Pitt Has ‘Fillers, Botox & Peels’ In Wake Of Bitter Divorce",fake,True,fake,True,fake,True,both_correct
gossipcop-848864,gossipcop,"The Abbey's Brandi Talks Having a Baby With BFF Lawrence & GF Chloe: ""It's the Gay Version of Three's Company""",real,False,fake,False,fake,False,both_wrong
gossipcop-8851426755,gossipcop,OK  Debunks Jennifer Aniston Pregnancy Rumors After Saying She ’ s Having Brad Pitt ’ s Baby,fake,False,fake,True,fake,True,both_correct
gossipcop-78450242,gossipcop,Are Robert Pattinson & Sienna Miller Dating? Why Friends Could Be Turning Romance — Report,fake,False,fake,True,fake,True,both_correct
gossipcop-917537,gossipcop,Inside Justin Bieber’s Private Birthday Celebration With Family and Friends,real,False,fake,False,fake,False,both_wrong
politifact1177,politifact,Browse Congressional Bills,real,False,real,True,real,True,both_correct
gossipcop-882772,gossipcop,9 drugstore cleansers that celebrities swear by,real,False,fake,False,real,True,multimodal_only_correct
gossipcop-937433,gossipcop,Kelly Clarkson Calls for 'Change' at Billboard Music Awards,real,False,real,True,real,True,both_correct
gossipcop-2118843089,gossipcop,Eva Mendes & Ryan Gosling's Home Is Bursting With Latin Culture & We're Obsessed,fake,True,real,False,real,False,both_wrong
gossipcop-844518,gossipcop,Carmelo Anthony Is All Smiles in First Pics Following La La Anthony Split,real,False,real,True,real,True,both_correct
politifact14311,politifact,10 Things You Didn't Know About Nancy Pelosi,fake,False,real,False,real,False,both_wrong
gossipcop-3946652977,gossipcop,Celebs React to Patriots and Eagles Going to Super Bowl LII,fake,False,fake,True,fake,True,both_correct
gossipcop-3300618073,gossipcop,"Ben Affleck and Lindsay Shookus: friendship, flirtation or more began when he was still married to Jennifer Garner",fake,True,fake,True,fake,True,both_correct
gossipcop-4507016046,gossipcop,25 Shocking Celebrity Weight Changes,fake,False,fake,True,fake,True,both_correct
gossipcop-1014636162,gossipcop,Jessica Simpson Heartbroken Over Missing Dog,fake,False,fake,True,fake,True,both_correct
gossipcop-902485,gossipcop,Paris Hilton calls herself 'Aspen Barbie' on ski vacation,real,True,real,True,real,True,both_correct
gossipcop-266203600,gossipcop,Interlocking G tights,fake,False,real,False,real,False,both_wrong
gossipcop-841740,gossipcop,Mel B’s Sister Slams Abusive Husband Stephen Belafonte – “You Are A Sorry Excuse Of A Man!”,real,False,real,True,fake,False,text_only_correct
politifact14406,politifact,Trump Orders 13 Obama Deep State Operatives Arrested For Treason,fake,False,real,False,real,False,both_wrong
gossipcop-867179,gossipcop,Aaron Carter Arrested For Alleged DUI And Drug Possession In Georgia,real,False,real,True,real,True,both_correct
gossipcop-843450,gossipcop,Will Mama June Maintain Her 300-Pound Weight Loss? Wendy Williams Delivers Her Honest Prediction,real,False,real,True,real,True,both_correct
gossipcop-913196,gossipcop,John Cena Plays His Entire Family (And Slimes and Kisses Himself) for Kids' Choice Awards,real,False,real,True,real,True,both_correct
gossipcop-878408,gossipcop,Police respond to Aaron Carter's home after suicide threat,real,False,real,True,real,True,both_correct
gossipcop-5181890716,gossipcop,Jamie Foxx's Secret Texts With His Ex Are Threatening His Relationship With Katie Holmes (EXCLUSIVE),fake,False,fake,True,fake,True,both_correct
gossipcop-6675497544,gossipcop,Here Is The Truth Weather Jennifer And Brad Buying “Dream Home” Together Or Not! – Alivetales,fake,True,fake,True,fake,True,both_correct
gossipcop-2246616187,gossipcop,"The worst hit song of every year since 2000, from Macklemore to Train (twice)",fake,False,real,False,real,False,both_wrong
gossipcop-884954,gossipcop,Katy Perry Draws Stares In This Outfit After Joining 'American Idol',real,True,fake,False,fake,False,both_wrong
gossipcop-870457,gossipcop,Vicki Gunvalson Reveals How She Felt About Kelly Dodd After The Real Housewives of Orange County Reunion,real,False,real,True,real,True,both_correct
gossipcop-923044,gossipcop,DWTS’ Pros Emma Slater and Sasha Farber’s Wedding Album,real,True,real,True,real,True,both_correct
gossipcop-874619,gossipcop,Emily VanCamp and Josh Bowman adopt a rescue dog,real,False,real,True,fake,False,text_only_correct
gossipcop-5989177922,gossipcop,Catherine Zeta-Jones Is Launching a Lifestyle Brand,fake,False,real,False,real,False,both_wrong
gossipcop-880684,gossipcop,Why Are People Wearing Blue Ribbons At The 2017 Emmy Awards? They Make A Bold Statement,real,True,real,True,real,True,both_correct
gossipcop-3096042623,gossipcop,Angelina Jolie ‘Terrified’ Brad Pitt Will Start Dating Again: She’s ‘Very Jealous’,fake,False,fake,True,fake,True,both_correct
gossipcop-930849,gossipcop,'American Idol': Meet your top 10!,real,True,real,True,real,True,both_correct
gossipcop-896915,gossipcop,Gayle King Reveals the Absolute Best Gift Oprah Winfrey Ever Gave Her,real,False,real,True,real,True,both_correct
politifact13897,politifact,Snoop Dogg Arrested For Conspiracy After Talking About His ‘Murder Trump’ Video,fake,False,real,False,real,False,both_wrong
politifact15309,politifact,BREAKING: Nancy Pelosi To Resign After New Revelations – NRTOnline,fake,False,fake,True,fake,True,both_correct
gossipcop-879076,gossipcop,Rihanna gives a flash of cleavage at NYFW show,real,True,fake,False,real,True,multimodal_only_correct
gossipcop-1414621205,gossipcop,"Jimmy Fallon, James Corden React to Royal Wedding | THR News",fake,True,real,False,real,False,both_wrong
gossipcop-2743556403,gossipcop,Fights over Post-it notes? 'Secret sleepovers' with Brad? Jennifer Aniston's separation leads to bonkers tabloid tales.,fake,True,fake,True,fake,True,both_correct
gossipcop-915959,gossipcop,Jennifer Lawrence Is a Proud Middle-School Dropout,real,True,fake,False,fake,False,both_wrong
gossipcop-908530,gossipcop,Kaia Gerber Debuts the Sock Boot Everyone Will Be Wearing,real,False,real,True,real,True,both_correct
gossipcop-881112,gossipcop,Alicia Vikander Kicks Ass as Lara Croft in New Adventurous Trailer For TOMB RAIDER,real,True,real,True,real,True,both_correct
gossipcop-880326,gossipcop,Francia Raisa opened up about her tough recovery after donating a kidney to BFF Selena Gomez,real,False,fake,False,fake,False,both_wrong
politifact4588,politifact,Rick Perry says he switched to GOP at a younger age than Reagan did,real,False,fake,False,fake,False,both_wrong
gossipcop-953486,gossipcop,Kids' Choice Sports Awards: Full List of Winners,real,True,real,True,real,True,both_correct
gossipcop-736743,gossipcop,Mila Kunis says Ashton Kutcher's marriage to Demi Moore was 'normal',real,True,fake,False,real,True,multimodal_only_correct
gossipcop-3393955263,gossipcop,Gwen Stefani gifts Blake Shelton a flagpole for his birthday,fake,True,fake,True,fake,True,both_correct
gossipcop-852278,gossipcop,"Attention, pippa middleton: luann d'agostino schools us on how to plan a perfectly classy wedding",real,False,real,True,real,True,both_correct
